trial_id,target_file,target_powdb,target_angle_az_deg,target_angle_inc_deg,file_speech,file_interferer_1,file_interferer_2,file_bbl,file_sensornoise,array_rot_file,powdb_speech,powdb_interferer_1,powdb_interferer_2,powdb_bbl,powdb_sensornoise,target_path,path_speech,path_interferer_1,path_interferer_2,path_bbl,path_sensornoise,array_rot_path,target,scaled_speech,scaled_interferer_1,scaled_interferer_2,scaled_bbl,scaled_sensornoise,mixed,array_rot,enhanced_relpath,bf_name,bf_fcn,exp_id
9,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-2,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,9/target.wav,9/_scaled_speech.wav,9/_scaled_interferer_1.wav,9/_scaled_interferer_2.wav,9/_scaled_bbl.wav,9/_scaled_sensornoise.wav,9/mixed.wav,9/array_rot.wav,9/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
9,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-2,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,9/target.wav,9/_scaled_speech.wav,9/_scaled_interferer_1.wav,9/_scaled_interferer_2.wav,9/_scaled_bbl.wav,9/_scaled_sensornoise.wav,9/mixed.wav,9/array_rot.wav,9/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
9,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-2,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,9/target.wav,9/_scaled_speech.wav,9/_scaled_interferer_1.wav,9/_scaled_interferer_2.wav,9/_scaled_bbl.wav,9/_scaled_sensornoise.wav,9/mixed.wav,9/array_rot.wav,9/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
10,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,10/target.wav,10/_scaled_speech.wav,10/_scaled_interferer_1.wav,10/_scaled_interferer_2.wav,10/_scaled_bbl.wav,10/_scaled_sensornoise.wav,10/mixed.wav,10/array_rot.wav,10/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
10,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,10/target.wav,10/_scaled_speech.wav,10/_scaled_interferer_1.wav,10/_scaled_interferer_2.wav,10/_scaled_bbl.wav,10/_scaled_sensornoise.wav,10/mixed.wav,10/array_rot.wav,10/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
10,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,10/target.wav,10/_scaled_speech.wav,10/_scaled_interferer_1.wav,10/_scaled_interferer_2.wav,10/_scaled_bbl.wav,10/_scaled_sensornoise.wav,10/mixed.wav,10/array_rot.wav,10/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
10,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,10/target.wav,10/_scaled_speech.wav,10/_scaled_interferer_1.wav,10/_scaled_interferer_2.wav,10/_scaled_bbl.wav,10/_scaled_sensornoise.wav,10/mixed.wav,10/array_rot.wav,10/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
10,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,10/target.wav,10/_scaled_speech.wav,10/_scaled_interferer_1.wav,10/_scaled_interferer_2.wav,10/_scaled_bbl.wav,10/_scaled_sensornoise.wav,10/mixed.wav,10/array_rot.wav,10/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
11,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,0,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,11/target.wav,11/_scaled_speech.wav,11/_scaled_interferer_1.wav,11/_scaled_interferer_2.wav,11/_scaled_bbl.wav,11/_scaled_sensornoise.wav,11/mixed.wav,11/array_rot.wav,11/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
11,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,0,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,11/target.wav,11/_scaled_speech.wav,11/_scaled_interferer_1.wav,11/_scaled_interferer_2.wav,11/_scaled_bbl.wav,11/_scaled_sensornoise.wav,11/mixed.wav,11/array_rot.wav,11/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
11,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,0,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,11/target.wav,11/_scaled_speech.wav,11/_scaled_interferer_1.wav,11/_scaled_interferer_2.wav,11/_scaled_bbl.wav,11/_scaled_sensornoise.wav,11/mixed.wav,11/array_rot.wav,11/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
11,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,0,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,11/target.wav,11/_scaled_speech.wav,11/_scaled_interferer_1.wav,11/_scaled_interferer_2.wav,11/_scaled_bbl.wav,11/_scaled_sensornoise.wav,11/mixed.wav,11/array_rot.wav,11/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
11,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,0,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,11/target.wav,11/_scaled_speech.wav,11/_scaled_interferer_1.wav,11/_scaled_interferer_2.wav,11/_scaled_bbl.wav,11/_scaled_sensornoise.wav,11/mixed.wav,11/array_rot.wav,11/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
12,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,12/target.wav,12/_scaled_speech.wav,12/_scaled_interferer_1.wav,12/_scaled_interferer_2.wav,12/_scaled_bbl.wav,12/_scaled_sensornoise.wav,12/mixed.wav,12/array_rot.wav,12/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
12,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,12/target.wav,12/_scaled_speech.wav,12/_scaled_interferer_1.wav,12/_scaled_interferer_2.wav,12/_scaled_bbl.wav,12/_scaled_sensornoise.wav,12/mixed.wav,12/array_rot.wav,12/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
12,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,1,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,12/target.wav,12/_scaled_speech.wav,12/_scaled_interferer_1.wav,12/_scaled_interferer_2.wav,12/_scaled_bbl.wav,12/_scaled_sensornoise.wav,12/mixed.wav,12/array_rot.wav,12/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
